#TYPE System.Data.DataRow
"ProductModelID","ProductDescriptionID","Culture","rowguid","ModifiedDate"
"85","1936","zh-cht","072bd6f9-bdd3-429b-9220-8547b9e549a4","6/1/2007 12:00:00 AM"
"86","904","en    ","e0e4a8b0-fe33-4e16-97d4-c0a138964254","6/1/2007 12:00:00 AM"
"86","1440","ar    ","9852889a-0091-4ea1-996a-4f4561323b1e","6/1/2007 12:00:00 AM"
"86","1562","fr    ","84284483-1460-4978-82b5-1c39f3ff32d4","6/1/2007 12:00:00 AM"
"86","1685","th    ","c55782cd-0be0-4937-8e57-f3f28a1fd1a2","6/1/2007 12:00:00 AM"
"86","1816","he    ","cecb55cd-781c-4c8c-8342-bb4e41f4cb17","6/1/2007 12:00:00 AM"
"86","1937","zh-cht","6e4b51f8-9d44-4d8d-a709-96600a93a570","6/1/2007 12:00:00 AM"
"87","905","en    ","1a41ee3f-d601-4383-98ba-fec1712916cb","6/1/2007 12:00:00 AM"
"87","1441","ar    ","16180e4d-b6c1-456b-b5c8-101c60acb2df","6/1/2007 12:00:00 AM"
"87","1563","fr    ","d8edae56-2612-4a96-89b4-af565798774e","6/1/2007 12:00:00 AM"
"87","1686","th    ","31e47c7b-c392-47a6-8f72-48a56164a9dc","6/1/2007 12:00:00 AM"
"87","1817","he    ","014eb474-cda3-4fd7-a16a-22a1d3766a01","6/1/2007 12:00:00 AM"
"87","1938","zh-cht","ca096a6c-f4d8-4596-96de-a057849164e4","6/1/2007 12:00:00 AM"
"88","906","en    ","33ddfc48-ee65-47ad-9848-aa1eef8c7ab1","6/1/2007 12:00:00 AM"
"88","1442","ar    ","6eb19b5a-ec59-406e-9e95-9c4e14304a06","6/1/2007 12:00:00 AM"
"88","1564","fr    ","d538686a-a86d-42a9-a12d-65f7ed13e4ac","6/1/2007 12:00:00 AM"
"88","1687","th    ","ff18e53d-72fa-48d3-bf34-03cc807eeefb","6/1/2007 12:00:00 AM"
"88","1818","he    ","ec20f340-5e99-4360-86d1-543273a1ee7d","6/1/2007 12:00:00 AM"
"88","1939","zh-cht","fcbc7a0e-7845-4129-a124-286db845e9c7","6/1/2007 12:00:00 AM"
"89","907","en    ","e726cb34-375b-4b7f-8e66-a7cbd5b75194","6/1/2007 12:00:00 AM"
"89","1443","ar    ","ff5bdfe5-f40a-4e66-ba7b-42142824ab6d","6/1/2007 12:00:00 AM"
"89","1565","fr    ","0bb75e40-68d7-4a84-8d20-6d52c2dbb9b2","6/1/2007 12:00:00 AM"
"89","1688","th    ","5d627595-6f92-4744-adf6-d30d8adb3afb","6/1/2007 12:00:00 AM"
"89","1819","he    ","aa2fba7c-0a02-4960-8067-d9b39f883d9e","6/1/2007 12:00:00 AM"
"89","1940","zh-cht","6b514630-1797-4b31-8292-bdfa8f1682f5","6/1/2007 12:00:00 AM"
"90","908","en    ","8520e5b6-0ac2-4c10-ac7a-cc40bd9235a4","6/1/2007 12:00:00 AM"
"90","1444","ar    ","1ffb97b0-1539-4766-adfa-ba9f24a35e36","6/1/2007 12:00:00 AM"
"90","1566","fr    ","1925c1b1-b5a6-42b1-bce5-00ebafd84316","6/1/2007 12:00:00 AM"
"90","1689","th    ","75503666-e806-4af0-bb20-f3f160d56d2a","6/1/2007 12:00:00 AM"
"90","1820","he    ","46b9f54e-5543-41f2-a06b-607bc98b5284","6/1/2007 12:00:00 AM"
"90","1941","zh-cht","9355e0f3-395a-4b3c-8d90-fd540f8984b5","6/1/2007 12:00:00 AM"
"91","909","en    ","009b7aaa-9546-4d03-8f77-662f06212aa0","6/1/2007 12:00:00 AM"
"91","1445","ar    ","d77f00ac-04fd-44ac-a44a-4d8a59e8041d","6/1/2007 12:00:00 AM"
"91","1567","fr    ","82e16e23-56c1-4c7d-88ce-9543219515d1","6/1/2007 12:00:00 AM"
"91","1690","th    ","c15d1793-55c5-4837-abc3-9f55ded11a16","6/1/2007 12:00:00 AM"
"91","1821","he    ","7159b191-11f3-4639-9eed-1e9c0f5e4709","6/1/2007 12:00:00 AM"
"91","1942","zh-cht","c9a6a0c3-b231-4931-856d-aa6903cb0f51","6/1/2007 12:00:00 AM"
"92","912","en    ","96eeb9a2-e6f7-4794-8cd2-71d683a386c6","6/1/2007 12:00:00 AM"
"92","1446","ar    ","03fd1c88-7dad-49df-b1e3-82b421e64a28","6/1/2007 12:00:00 AM"
"92","1568","fr    ","2a7d6293-84bb-468d-a4c2-934e2e94df40","6/1/2007 12:00:00 AM"
"92","1691","th    ","f081bf7b-63f9-464d-88d2-e247138f981e","6/1/2007 12:00:00 AM"
"92","1822","he    ","60c7a0e4-3649-4318-b5dd-7fa717f47d9c","6/1/2007 12:00:00 AM"
"92","1943","zh-cht","706d9697-f604-4864-aad7-382cb73640f8","6/1/2007 12:00:00 AM"
"93","913","en    ","4ccec2e0-a9b8-4f40-9fa7-aeeaeca0a45c","6/1/2007 12:00:00 AM"
"93","1447","ar    ","c4588232-80dd-42cf-9227-a55550a0270f","6/1/2007 12:00:00 AM"
"93","1569","fr    ","c54624c1-ac95-4f8c-b025-1f8d08233aef","6/1/2007 12:00:00 AM"
"93","1692","th    ","e924ace2-e8a7-40c5-b601-3e094cd2d939","6/1/2007 12:00:00 AM"
"93","1823","he    ","80c6ac06-dfb9-4b3d-a14c-fc31875b7164","6/1/2007 12:00:00 AM"
"93","1944","zh-cht","6c85fbf6-c8c2-4a7d-8851-8c3220a6eb5e","6/1/2007 12:00:00 AM"
"94","914","en    ","1031e0ee-0a45-4962-9201-a2ac6d6eb6cb","6/1/2007 12:00:00 AM"
"94","1448","ar    ","b139a9dc-ed0b-47e0-92eb-80d9f3e6318e","6/1/2007 12:00:00 AM"
"94","1570","fr    ","8addf494-bf5c-4144-966f-7718248de865","6/1/2007 12:00:00 AM"
"94","1693","th    ","0d312e68-eaff-4f9d-af50-9938292abb2c","6/1/2007 12:00:00 AM"
"94","1824","he    ","3f2ffab0-d13a-4834-8925-fed055967a49","6/1/2007 12:00:00 AM"
"94","1945","zh-cht","8dd6cf6e-62c9-4332-83b8-97ce1c8d36d7","6/1/2007 12:00:00 AM"
"95","3","en    ","227f9940-9ba0-4ee2-85e7-519c6647b75e","6/1/2007 12:00:00 AM"
"95","1360","ar    ","97b0c5a6-afca-48f0-82c6-ef89482eebb9","6/1/2007 12:00:00 AM"
"95","1484","fr    ","a855034b-8b83-4481-8e43-acba7da5515e","6/1/2007 12:00:00 AM"
"95","1606","th    ","e010024e-b7d1-4f08-901d-ac6209d852c0","6/1/2007 12:00:00 AM"
"95","1728","he    ","c476d590-2386-4b8d-988b-a8a012a587a8","6/1/2007 12:00:00 AM"
"95","1855","zh-cht","e617f14f-4954-485e-8ae2-f9503b8292c0","6/1/2007 12:00:00 AM"
"96","4","en    ","91e474b0-3ea1-410e-8b24-0b81358da2f7","6/1/2007 12:00:00 AM"
"96","1361","ar    ","7a76d88b-3433-4811-b1c8-91128f1afdb0","6/1/2007 12:00:00 AM"
"96","1485","fr    ","0fececa5-1e2b-49fc-9e90-7edba96ded64","6/1/2007 12:00:00 AM"
"96","1607","th    ","848c95c1-481a-4de0-9aba-5cffc6a2d7b7","6/1/2007 12:00:00 AM"
"96","1729","he    ","d5916912-3c6f-416b-853b-da9a732b70ee","6/1/2007 12:00:00 AM"
"96","1856","zh-cht","176d6902-68d8-45eb-af2d-0cb0c881a6b5","6/1/2007 12:00:00 AM"
"97","5","en    ","99f82437-85f3-4765-a77d-2607bfa58941","6/1/2007 12:00:00 AM"
"97","1362","ar    ","0df3780f-65e8-48ca-942f-7fa0006f3863","6/1/2007 12:00:00 AM"
"97","1486","fr    ","a85f159e-fa33-4886-9a3e-957d045611d2","6/1/2007 12:00:00 AM"
"97","1608","th    ","88247412-029c-4adf-962e-585c5c33aeb2","6/1/2007 12:00:00 AM"
"97","1730","he    ","4383759a-601f-4a98-b818-2e609a2d21c3","6/1/2007 12:00:00 AM"
"97","1857","zh-cht","3566bd7d-e9d3-4e8e-9c6f-14627401af4e","6/1/2007 12:00:00 AM"
"98","613","en    ","b9682066-3265-46ae-8d6e-5bd0b7f4796a","6/1/2007 12:00:00 AM"
"98","1388","ar    ","1f41714c-8f53-4045-99f1-363303c132cc","6/1/2007 12:00:00 AM"
"98","1505","fr    ","fb2fd220-da96-4876-b480-da247d45b8ad","6/1/2007 12:00:00 AM"
"98","1627","th    ","6713d0c9-400b-4117-870a-db27ee8d077b","6/1/2007 12:00:00 AM"
"98","1750","he    ","ac524ea9-5e4f-4865-be86-2d2ca8d47d76","6/1/2007 12:00:00 AM"
"98","1876","zh-cht","74e15bc8-11b2-4904-b0fd-097425051997","6/1/2007 12:00:00 AM"
"99","618","en    ","6c88d673-39ff-4fb2-aed4-d1a98a38db26","6/1/2007 12:00:00 AM"
"99","1389","ar    ","3536e037-01d2-4772-a435-acf284b9f6dd","6/1/2007 12:00:00 AM"
"99","1506","fr    ","3988d918-5a7e-4378-b5c9-63bd8cec1d52","6/1/2007 12:00:00 AM"
"99","1628","th    ","b49a2da2-83c1-49fe-9104-2cd3b5b8e657","6/1/2007 12:00:00 AM"
"99","1751","he    ","54f8351c-27f6-40be-8b6e-8044a2b69821","6/1/2007 12:00:00 AM"
"99","1877","zh-cht","9dc531ac-31c8-4b07-8cd1-ee85df656e44","6/1/2007 12:00:00 AM"
"100","619","en    ","a499456a-fe40-45a3-98a4-aaa240ccbfaf","6/1/2007 12:00:00 AM"
"100","1390","ar    ","4b7b38d7-3b5c-423a-9539-6df92b34cec4","6/1/2007 12:00:00 AM"
"100","1507","fr    ","766d71fc-5a30-453a-9035-5cbbc0fcfb99","6/1/2007 12:00:00 AM"
"100","1629","th    ","31a013e2-def0-42cc-a64c-76a2128f015f","6/1/2007 12:00:00 AM"
"100","1752","he    ","782de849-77d2-4d74-8beb-a569fe20173e","6/1/2007 12:00:00 AM"
"100","1878","zh-cht","355a7654-b868-462b-bc2e-ba960c2b55c6","6/1/2007 12:00:00 AM"
"101","620","en    ","68f3921e-c1a4-4c60-9478-7bc4286d66cb","6/1/2007 12:00:00 AM"
"101","1391","ar    ","31c16511-5d84-4db6-a4dd-040201dc1393","6/1/2007 12:00:00 AM"
"101","1508","fr    ","9ea5126a-017e-4bc9-b851-a4083d40b324","6/1/2007 12:00:00 AM"
"101","1630","th    ","abc81d0f-1032-43ac-b20d-b9b5a7076ad4","6/1/2007 12:00:00 AM"
"101","1753","he    ","3ab80e4f-89ac-48c8-910a-a65f2f445b90","6/1/2007 12:00:00 AM"
"101","1879","zh-cht","8089b8b9-f2c9-4926-bf2c-cf1524d4fdb9","6/1/2007 12:00:00 AM"
"102","627","en    ","5b74c2c4-d71a-4d8d-9ddb-e376816fbf21","6/1/2007 12:00:00 AM"
"102","1392","ar    ","93ac1a37-4021-4251-87b1-fca9a873ed9b","6/1/2007 12:00:00 AM"
"102","1509","fr    ","a72f9088-ef86-4fd2-aa13-efbb1aac404b","6/1/2007 12:00:00 AM"
"102","1631","th    ","a8483f8a-0732-42ee-b79a-ab74c681fe84","6/1/2007 12:00:00 AM"
"102","1754","he    ","06c46a95-a481-4565-8db1-170d10ab32e0","6/1/2007 12:00:00 AM"
"102","1880","zh-cht","3a99b75d-d891-419e-ab4a-1a7efd0038ae","6/1/2007 12:00:00 AM"
"103","630","en    ","035f5b8e-7728-4412-ba63-0cea7cd79a6c","6/1/2007 12:00:00 AM"
"103","1393","ar    ","8ed6f14c-b492-417a-bd9f-6e5af4d118e0","6/1/2007 12:00:00 AM"
"103","1510","fr    ","83b25658-4554-4679-ae8d-f31a506356eb","6/1/2007 12:00:00 AM"
"103","1632","th    ","fdd2944d-5ef6-4173-bcec-3ab3b6f22461","6/1/2007 12:00:00 AM"
"103","1755","he    ","a3fdf364-8cd6-4684-9038-20f7f76b5ab1","6/1/2007 12:00:00 AM"
"103","1882","zh-cht","21e8cac4-8d0e-4ade-988c-52f2e8fc1013","6/1/2007 12:00:00 AM"
"104","633","en    ","e412a314-0039-4f3e-9457-a036c491e506","6/1/2007 12:00:00 AM"
"104","1394","ar    ","55cf34a9-d55c-4858-99f8-0c691917c7bc","6/1/2007 12:00:00 AM"
"104","1511","fr    ","a3e147dd-97e9-450c-a5fb-990ce93ee908","6/1/2007 12:00:00 AM"
"104","1633","th    ","651c43d1-8174-46f4-9860-6823d7834d79","6/1/2007 12:00:00 AM"
"104","1756","he    ","9db33bd1-9e9b-49bf-bc8c-e29d0a8caf09","6/1/2007 12:00:00 AM"
"104","1883","zh-cht","fd169d23-213b-463e-aefb-a741af9dc62d","6/1/2007 12:00:00 AM"
"105","634","en    ","8888d4cf-6844-4eb9-b8e3-ad1eba7b4f31","6/1/2007 12:00:00 AM"
"105","1395","ar    ","c340663e-ed24-458c-b086-8263598e0b03","6/1/2007 12:00:00 AM"
"105","1512","fr    ","cd302b01-53f0-4100-86d7-f42ae6b081e8","6/1/2007 12:00:00 AM"
"105","1634","th    ","72eb8d7c-41b2-4d88-94f0-5b129ddf6dfb","6/1/2007 12:00:00 AM"
"105","1757","he    ","47db7304-b206-46c1-bf7b-87492dd6ca1f","6/1/2007 12:00:00 AM"
"105","1884","zh-cht","3bfa1eaa-01ab-4b84-bf7a-c531edd41374","6/1/2007 12:00:00 AM"
"106","635","en    ","701b0f8b-98d0-48f3-b712-598940f872af","6/1/2007 12:00:00 AM"
"106","1396","ar    ","bbed1be6-15c7-445d-a71c-41d0f6921992","6/1/2007 12:00:00 AM"
"106","1513","fr    ","0167ec71-bab0-458f-8aba-ea01ea43afd8","6/1/2007 12:00:00 AM"
"106","1635","th    ","284b8a07-645b-48eb-b4c0-f8eae2a44ddb","6/1/2007 12:00:00 AM"
"106","1758","he    ","f21b5e41-eab4-43dc-b865-5ed728e3f23c","6/1/2007 12:00:00 AM"
"106","1885","zh-cht","2c03d79b-7ab4-4807-8200-1eac887c941f","6/1/2007 12:00:00 AM"
"107","1213","en    ","9a106600-e549-49d5-b770-919aa678138b","6/1/2007 12:00:00 AM"
"107","1479","ar    ","0685711a-700f-42a9-bca8-9db0eeacee31","6/1/2007 12:00:00 AM"
"107","1601","fr    ","497019c8-2e1b-4f62-a035-0b354bf817ab","6/1/2007 12:00:00 AM"
"107","1724","th    ","cc3aaa9c-fe95-4d50-a7e0-39d5a361f8e9","6/1/2007 12:00:00 AM"
"107","1851","he    ","59a74b8b-b966-4ab7-83d5-5e45cc4df917","6/1/2007 12:00:00 AM"
"107","1977","zh-cht","68fce841-acf1-4a81-90f7-f3d48285e78b","6/1/2007 12:00:00 AM"
"108","1183","en    ","e8fc55cf-bc21-4428-b7cd-52431586cd06","6/1/2007 12:00:00 AM"
"108","1454","ar    ","7911f28c-d8dd-42e5-8c23-c30adea01424","6/1/2007 12:00:00 AM"
"108","1576","fr    ","52d0e73d-bfbf-4cd8-a8b8-52fc0af423d8","6/1/2007 12:00:00 AM"
"108","1699","th    ","5d7daab6-4e6e-4489-8413-800fb33b4d0e","6/1/2007 12:00:00 AM"
"108","1763","he    ","32e6214a-529d-4dfb-8995-07f3155c0dcd","6/1/2007 12:00:00 AM"
"108","1951","zh-cht","70892e03-b692-4c16-ad40-518f609fa540","6/1/2007 12:00:00 AM"
"109","1202","en    ","519d377e-e701-4906-9cfc-f5115595fe92","6/1/2007 12:00:00 AM"
"109","1470","ar    ","76c56e01-300d-4f26-a387-a4d3ab7d789b","6/1/2007 12:00:00 AM"
"109","1592","fr    ","31ecb01e-3f27-44d0-8d55-b03bc6132880","6/1/2007 12:00:00 AM"
"109","1715","th    ","33fce648-2866-4fdc-8811-e0b4d2b963bb","6/1/2007 12:00:00 AM"
"109","1841","he    ","7c99daa4-789a-4977-946e-179b4d1ed550","6/1/2007 12:00:00 AM"
"109","1968","zh-cht","f697ce91-5715-48a5-a0e8-8b45b7883903","6/1/2007 12:00:00 AM"
"110","1203","en    ","b4b11f08-3f83-4b4d-911e-76bfc2961825","6/1/2007 12:00:00 AM"
"110","1471","ar    ","3ac4f0d7-4cfc-4cbe-a4aa-eb4cbc4a03c6","6/1/2007 12:00:00 AM"
"110","1593","fr    ","dae1f5a8-793c-46e5-92fa-81cdae92651b","6/1/2007 12:00:00 AM"
"110","1716","th    ","47b3381a-c119-4d28-87cc-ed3029971362","6/1/2007 12:00:00 AM"
"110","1842","he    ","cc2c867b-3387-420a-8704-ef4ceef84f95","6/1/2007 12:00:00 AM"
"110","1969","zh-cht","4d514a31-f62b-4543-8aa9-1261aa90a7a0","6/1/2007 12:00:00 AM"
"111","1186","en    ","45e6e0a5-40c9-4e1b-8915-59f4df737bf5","6/1/2007 12:00:00 AM"
"111","1456","ar    ","aa6fa2fa-6ff5-4487-8022-90a05287efee","6/1/2007 12:00:00 AM"
"111","1578","fr    ","cdf6efab-f8b7-45b1-836d-e188c2e3cd5f","6/1/2007 12:00:00 AM"
"111","1701","th    ","61145dcb-a507-429e-a6c8-cac27e17e369","6/1/2007 12:00:00 AM"
"111","1765","he    ","b294da65-21f6-4765-9642-4e59c8f055ce","6/1/2007 12:00:00 AM"
"111","1953","zh-cht","369515a9-02bb-4a32-abf0-b788cfe0001a","6/1/2007 12:00:00 AM"
"112","1209","en    ","0726a061-6b4f-48bb-b71d-3b77145f860c","6/1/2007 12:00:00 AM"
"112","1475","ar    ","c6ff102f-ef33-41fe-b78b-4f49402c1e4b","6/1/2007 12:00:00 AM"
"112","1597","fr    ","1e02f41e-db39-4ce9-819a-8fce9ddf2b04","6/1/2007 12:00:00 AM"
"112","1720","th    ","f4b6bc1b-9cf0-42a7-b705-29b662c1a547","6/1/2007 12:00:00 AM"
"112","1846","he    ","9fb40500-c721-4781-868f-88ceb6ea3007","6/1/2007 12:00:00 AM"
"112","1973","zh-cht","daaacd37-17d8-45af-b000-aa602d38fa4b","6/1/2007 12:00:00 AM"
"113","1185","en    ","ad0ee1f1-ac9e-42c5-bec5-47c6411ecf2c","6/1/2007 12:00:00 AM"
"113","1455","ar    ","d775358a-17af-4c73-a057-cd431d2afb4f","6/1/2007 12:00:00 AM"
"113","1577","fr    ","c0669d5c-2f83-447a-8d0b-ec622697a39b","6/1/2007 12:00:00 AM"
"113","1700","th    ","cd826840-cfa4-45ce-80eb-e96034174f26","6/1/2007 12:00:00 AM"
"113","1764","he    ","be74cb26-c5ee-4665-aba1-e018113d9b2e","6/1/2007 12:00:00 AM"
"113","1952","zh-cht","30af57dc-c1e7-42dd-b728-8e68c2d4395e","6/1/2007 12:00:00 AM"
"114","1197","en    ","913a5c45-ec06-43cd-be09-a08a37edb575","6/1/2007 12:00:00 AM"
"114","1466","ar    ","327f0f17-4b1d-478f-8780-776d9c02a0ec","6/1/2007 12:00:00 AM"
"114","1588","fr    ","09989804-2296-4c3a-afb1-a7a33d6758c9","6/1/2007 12:00:00 AM"
"114","1711","th    ","84a45f47-2d20-4872-9d06-d42b8b9a8f03","6/1/2007 12:00:00 AM"
"114","1837","he    ","8fb6493a-8de9-49aa-8c98-df76af8b317c","6/1/2007 12:00:00 AM"
"114","1964","zh-cht","bf50d509-4d09-4fc1-9842-11a267694970","6/1/2007 12:00:00 AM"
"115","1216","en    ","95c460ab-3ece-49fe-9eb4-1e201d48578d","6/1/2007 12:00:00 AM"
"115","1482","ar    ","cd6adde7-7823-41ce-afa9-cb5f56961624","6/1/2007 12:00:00 AM"
"115","1604","fr    ","af1a8a9d-5e93-4403-883a-51c5b38baa3a","6/1/2007 12:00:00 AM"
"115","1727","th    ","3e17a561-d7ad-493d-8246-4eee71108b3d","6/1/2007 12:00:00 AM"
"115","1854","he    ","e99275bb-7e8b-4ba5-add8-606a8bc5d1e5","6/1/2007 12:00:00 AM"
"115","1980","zh-cht","60a428cb-5494-4db8-852a-54cea601a5ed","6/1/2007 12:00:00 AM"
"116","1191","en    ","2d845593-aa88-48d7-b145-3701bd52eaf5","6/1/2007 12:00:00 AM"
"116","1460","ar    ","340634b9-d28b-4ace-8e81-8fa91bfe1116","6/1/2007 12:00:00 AM"
"116","1582","fr    ","76fe3ffd-7131-4cc9-84d0-6d38837ff210","6/1/2007 12:00:00 AM"
"116","1705","th    ","0a19c503-97cf-4c21-8e41-29a1a071d55f","6/1/2007 12:00:00 AM"
"116","1831","he    ","7d13294b-a448-400b-a799-a55e36b088c0","6/1/2007 12:00:00 AM"
"116","1957","zh-cht","516e19b6-2e76-4f2b-819e-1c62bdd56c47","6/1/2007 12:00:00 AM"
"117","1206","en    ","a03d121d-6ed0-4a8c-826d-61aff56b9c95","6/1/2007 12:00:00 AM"
"117","1473","ar    ","fddb1033-2881-4007-a893-70bcd14578c8","6/1/2007 12:00:00 AM"
"117","1595","fr    ","5cc5f074-7375-434f-82d5-8b3515d59ecc","6/1/2007 12:00:00 AM"
"117","1718","th    ","c24c1b26-dac8-47e7-929e-b12d660a5bbd","6/1/2007 12:00:00 AM"
"117","1844","he    ","187fbcdd-fb00-422d-ad40-3fc36a23004c","6/1/2007 12:00:00 AM"
"117","1971","zh-cht","22b166f4-4f82-4a96-abf5-6e2eae88d044","6/1/2007 12:00:00 AM"
"118","1187","en    ","cd6b9f94-4036-4d15-b895-78afc043610f","6/1/2007 12:00:00 AM"
"118","1457","ar    ","e25d5b8b-901d-47e7-a194-747dc3a9af1f","6/1/2007 12:00:00 AM"
"118","1579","fr    ","fea01e2f-659d-449e-995a-eee5e8a6de4b","6/1/2007 12:00:00 AM"
"118","1702","th    ","9a7bd81c-fe4a-4ecf-bcdc-0247f4ae12b1","6/1/2007 12:00:00 AM"
"118","1766","he    ","7102bb10-b2ce-48db-860f-1bd7a43567a6","6/1/2007 12:00:00 AM"
"118","1954","zh-cht","bf5c0417-ec42-4b73-854d-7bb1669706eb","6/1/2007 12:00:00 AM"
"119","1215","en    ","4fa510c8-4215-4440-aaad-60b302a74ab5","6/1/2007 12:00:00 AM"
"119","1481","ar    ","e0bc99bd-7900-4354-886a-d13b7ef6c564","6/1/2007 12:00:00 AM"
"119","1603","fr    ","c74e4566-7676-4d27-bb56-1c91113b7c82","6/1/2007 12:00:00 AM"
"119","1726","th    ","8826a7f8-716f-4c0f-864e-87c88cc46430","6/1/2007 12:00:00 AM"
"119","1853","he    ","b17ccdff-dbf1-4b6f-b22c-db4304947262","6/1/2007 12:00:00 AM"
"119","1979","zh-cht","c84a0415-b0e4-4a7d-a468-7326edf60861","6/1/2007 12:00:00 AM"
"120","1193","en    ","e1dbb7b6-77c1-4a9b-b5c7-993fdef6a54a","6/1/2007 12:00:00 AM"
"120","1462","ar    ","57a4795a-a96f-42d2-8d10-60986582ff89","6/1/2007 12:00:00 AM"
"120","1584","fr    ","17d249fd-947f-49d7-82d6-cc50513535d8","6/1/2007 12:00:00 AM"
"120","1707","th    ","db4f9379-21ce-4f2f-b8be-e149443832ba","6/1/2007 12:00:00 AM"
"120","1833","he    ","e18cc6a1-e06b-411f-aa58-f14047f3fb04","6/1/2007 12:00:00 AM"
"120","1959","zh-cht","39009ca4-e4bf-4f33-a50a-65f0040193ef","6/1/2007 12:00:00 AM"
"121","1188","en    ","2b49b656-fad7-4e83-8eb7-53aeec8eac32","6/1/2007 12:00:00 AM"
"121","1458","ar    ","cc91e45d-a232-4151-89a1-e71cd99bb856","6/1/2007 12:00:00 AM"
"121","1580","fr    ","c260485d-079b-407a-b032-9d698c565eb8","6/1/2007 12:00:00 AM"
"121","1703","th    ","9639aab3-c4bc-4923-81ce-1f693d97b075","6/1/2007 12:00:00 AM"
"121","1767","he    ","a87ff442-0172-49ec-ab1b-11fa66ff9c77","6/1/2007 12:00:00 AM"
"121","1955","zh-cht","55cb287d-bafc-4311-abeb-2ec424f5515e","6/1/2007 12:00:00 AM"
"122","1201","en    ","99b03bae-5179-46fc-874d-7e3cbfd2dd91","6/1/2007 12:00:00 AM"
"122","1469","ar    ","0990f49d-7d82-4a31-b318-70561ec80b16","6/1/2007 12:00:00 AM"
"122","1591","fr    ","c27f389e-85db-41b1-9ba5-d3cf92886b29","6/1/2007 12:00:00 AM"
"122","1714","th    ","6055db3c-09da-4f45-885c-6a61d227debd","6/1/2007 12:00:00 AM"
"122","1840","he    ","2b1456a1-fa90-4ffd-b139-4a3ec922a49d","6/1/2007 12:00:00 AM"
"122","1967","zh-cht","08148bd8-e6b8-481e-86dc-b92d2d987a62","6/1/2007 12:00:00 AM"
"123","1981","en    ","70da4ae2-df4c-4781-96eb-876ae40561d9","6/1/2007 12:00:00 AM"
"123","1982","ar    ","7135f048-58fe-47fc-8894-42f40944f330","6/1/2007 12:00:00 AM"
"123","1983","fr    ","eec0c6a9-ae3c-4bdf-9731-ee5f17cd56c3","6/1/2007 12:00:00 AM"
"123","1984","th    ","92f3acd2-5cab-4226-b878-2c00e5518602","6/1/2007 12:00:00 AM"
"123","1985","he    ","5b72d69b-c073-4c57-9780-83bdbba2c63b","6/1/2007 12:00:00 AM"
"123","1986","zh-cht","87e1ef8c-ba62-41fa-b5a5-5d0caf73d6cd","6/1/2007 12:00:00 AM"
"124","1987","en    ","da304be6-93cb-4442-9d56-72e20d670529","6/1/2007 12:00:00 AM"
"124","1988","ar    ","c177dd77-66f4-4bff-b04b-a64a4dbf5ca9","6/1/2007 12:00:00 AM"
"124","1989","fr    ","836f8ce8-9219-415a-900e-d211f1e96bad","6/1/2007 12:00:00 AM"
"124","1990","th    ","a3f97ad0-091b-42fe-bb27-bd57a8528593","6/1/2007 12:00:00 AM"
"124","1991","he    ","cf93b521-c2a6-4448-9ecf-b90e354841dc","6/1/2007 12:00:00 AM"
"124","1992","zh-cht","a8301041-7b5b-4355-9660-2c2d772e0979","6/1/2007 12:00:00 AM"
"125","1993","en    ","04855008-4ab4-40b5-b74e-5824d6eec11d","6/1/2007 12:00:00 AM"
"125","1994","ar    ","ed4b56e1-8809-417f-ab69-b1fdbf64d4fe","6/1/2007 12:00:00 AM"
"125","1995","fr    ","3d7b8db5-736e-402e-940f-4016e6704dd6","6/1/2007 12:00:00 AM"
"125","1996","th    ","adde643e-e8a4-4b66-8855-c70864e072ff","6/1/2007 12:00:00 AM"
"125","1997","he    ","053caeae-a620-4c54-98c5-f96469cc9d08","6/1/2007 12:00:00 AM"
"125","1998","zh-cht","3850a957-ade9-4288-9885-9948d9b06a48","6/1/2007 12:00:00 AM"
"126","1999","en    ","75bfe834-cdf9-4aa4-8ec2-ac2365e37f42","6/1/2007 12:00:00 AM"
"126","2000","ar    ","9211bcad-3f10-48ef-9a92-8956559b1d8d","6/1/2007 12:00:00 AM"
"126","2001","fr    ","2826c143-b613-49df-862a-2cad52e0d7fc","6/1/2007 12:00:00 AM"
"126","2002","th    ","5737276e-17c8-4083-bf9c-b33619b55812","6/1/2007 12:00:00 AM"
"126","2003","he    ","2b0383c7-11d7-4382-a99c-f74ae2216ac4","6/1/2007 12:00:00 AM"
"126","2004","zh-cht","848266b5-0429-4a02-b73c-9da4af795948","6/1/2007 12:00:00 AM"
"127","2005","en    ","e4a8a8e8-c521-47a0-9a6c-2057d234740a","6/1/2007 12:00:00 AM"
"127","2006","ar    ","e5dfdb85-15da-4825-81b0-fe1affeb5ab0","6/1/2007 12:00:00 AM"
"127","2007","fr    ","2625b18d-e7eb-41a2-9b2c-c092e90d089e","6/1/2007 12:00:00 AM"
"127","2008","th    ","8ae55590-6afa-42fb-bbc7-4fbcaae55642","6/1/2007 12:00:00 AM"
"127","2009","he    ","48d98130-5b14-4bcb-a540-b7adc7af9e7d","6/1/2007 12:00:00 AM"
"127","2010","zh-cht","71cc9f1d-2ef9-4b16-95ed-29d7701f0f3e","6/1/2007 12:00:00 AM"
