#TYPE System.Data.DataRow
"ProductID","Name","ProductNumber","Color","StandardCost","ListPrice","Size","Weight","ProductCategoryID","ProductModelID","SellStartDate","SellEndDate","DiscontinuedDate","ThumbNailPhoto","ThumbnailPhotoFileName","rowguid","ModifiedDate"
"907","Rear Brakes","RB-9231","Silver","47.2860","106.5000","","317.00","10","128","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","5946f163-93f0-4141-b17e-55d9778cc274","3/11/2008 10:01:36 AM"
"908","LL Mountain Seat/Saddle","SE-M236","","12.0413","27.1200","","","19","79","7/1/2007 12:00:00 AM","","","System.Byte[]","saddle_small.gif","4dab53c5-31e7-47d6-a5a0-940f8d4dad22","3/11/2008 10:01:36 AM"
"909","ML Mountain Seat/Saddle","SE-M798","","17.3782","39.1400","","","19","80","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","30222244-0fd8-4d28-8448-f2e658bf52bd","3/11/2008 10:01:36 AM"
"910","HL Mountain Seat/Saddle","SE-M940","","23.3722","52.6400","","","19","81","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","a96a5024-87de-488a-bf81-bc0c81f6cd18","3/11/2008 10:01:36 AM"
"911","LL Road Seat/Saddle","SE-R581","","12.0413","27.1200","","","19","82","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","31b9bc62-792b-4e7a-a24d-411dc76e0271","3/11/2008 10:01:36 AM"
"912","ML Road Seat/Saddle","SE-R908","","17.3782","39.1400","","","19","83","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","49845afe-a8cc-4354-a5d4-09d35bf7fb9e","3/11/2008 10:01:36 AM"
"913","HL Road Seat/Saddle","SE-R995","","23.3722","52.6400","","","19","84","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","2befe629-4b2a-41a1-a009-df13ead69105","3/11/2008 10:01:36 AM"
"914","LL Touring Seat/Saddle","SE-T312","","12.0413","27.1200","","","19","66","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","7874a1d6-7a5b-412f-a2eb-c2f457b9603d","3/11/2008 10:01:36 AM"
"915","ML Touring Seat/Saddle","SE-T762","","17.3782","39.1400","","","19","65","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","072acb72-7796-4bd0-9bbb-6efc29ac336c","3/11/2008 10:01:36 AM"
"916","HL Touring Seat/Saddle","SE-T924","","23.3722","52.6400","","","19","67","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","0e158724-934d-4a64-991f-94fec00bdea8","3/11/2008 10:01:36 AM"
"917","LL Mountain Frame - Silver, 42","FR-M21S-42","Silver","144.5938","264.0500","42","1324.48","16","8","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","37bd4d2b-346b-4c6b-8f3f-85c084282529","3/11/2008 10:01:36 AM"
"918","LL Mountain Frame - Silver, 44","FR-M21S-44","Silver","144.5938","264.0500","44","1342.63","16","8","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","393a4d00-7428-41f0-a48a-af26b00e9a9c","3/11/2008 10:01:36 AM"
"919","LL Mountain Frame - Silver, 48","FR-M21S-48","Silver","144.5938","264.0500","48","1360.77","16","8","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","8dfef6f2-91a8-4884-8949-b2551218b37a","3/11/2008 10:01:36 AM"
"920","LL Mountain Frame - Silver, 52","FR-M21S-52","Silver","144.5938","264.0500","52","1378.91","16","8","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","f230baac-5951-4eb1-b1e8-94c2ca2b37fa","3/11/2008 10:01:36 AM"
"921","Mountain Tire Tube","TT-M928","","1.8663","4.9900","","","41","92","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","01a8c3fc-ed52-458e-a634-d5b6e2accfed","3/11/2008 10:01:36 AM"
"922","Road Tire Tube","TT-R982","","1.4923","3.9900","","","41","93","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","ea442bd7-f69b-42d9-aa71-95e10b648f52","3/11/2008 10:01:36 AM"
"923","Touring Tire Tube","TT-T092","","1.8663","4.9900","","","41","94","7/1/2007 12:00:00 AM","","","System.Byte[]","innertube_small.gif","179fec38-cab5-4a47-bcff-31cfc9e43a3c","3/11/2008 10:01:36 AM"
"924","LL Mountain Frame - Black, 42","FR-M21B-42","Black","136.7850","249.7900","42","1324.48","16","8","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","faabd7fb-cb35-4bad-8857-ec71468686ad","3/11/2008 10:01:36 AM"
"925","LL Mountain Frame - Black, 44","FR-M21B-44","Black","136.7850","249.7900","44","1342.63","16","8","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","47ab0300-7b55-4d35-a786-80190976b9b5","3/11/2008 10:01:36 AM"
"926","LL Mountain Frame - Black, 48","FR-M21B-48","Black","136.7850","249.7900","48","1360.77","16","8","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","408435aa-15c0-41e5-981f-32a8226af15f","3/11/2008 10:01:36 AM"
"927","LL Mountain Frame - Black, 52","FR-M21B-52","Black","136.7850","249.7900","52","1378.91","16","8","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","4800f4e6-99ea-4afd-a392-2cb05265d0d4","3/11/2008 10:01:36 AM"
"928","LL Mountain Tire","TI-M267","","9.3463","24.9900","","","41","85","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","76060a93-949c-48ea-9b31-a593d6c14983","3/11/2008 10:01:36 AM"
"929","ML Mountain Tire","TI-M602","","11.2163","29.9900","","","41","86","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","daff9e11-6254-432d-8c4f-f06e52687184","3/11/2008 10:01:36 AM"
"930","HL Mountain Tire","TI-M823","","13.0900","35.0000","","","41","87","7/1/2007 12:00:00 AM","","","System.Byte[]","mb_tires_small.gif","ddad25f5-0445-4b5c-8466-6446930ad8b8","3/11/2008 10:01:36 AM"
"931","LL Road Tire","TI-R092","","8.0373","21.4900","","","41","88","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","15b569a6-d172-42c2-a420-62ab5946cc80","3/11/2008 10:01:36 AM"
"932","ML Road Tire","TI-R628","","9.3463","24.9900","","","41","89","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","d1016cc5-c12b-4f05-915c-70fa062e4a64","3/11/2008 10:01:36 AM"
"933","HL Road Tire","TI-R982","","12.1924","32.6000","","","41","90","7/1/2007 12:00:00 AM","","","System.Byte[]","street_tires_small.gif","c86de56a-5048-4b89-b7c7-56bc75c9bcee","3/11/2008 10:01:36 AM"
"934","Touring Tire","TI-T723","","10.8423","28.9900","","","41","91","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","9d5ca300-5302-41e1-bca5-8ce5b93f26a5","3/11/2008 10:01:36 AM"
"935","LL Mountain Pedal","PD-M282","Silver/Black","17.9776","40.4900","","218.00","17","62","7/1/2007 12:00:00 AM","","","System.Byte[]","pedal_small.gif","9fdd0c65-b2b0-4c6c-8704-3a9747be5174","3/11/2008 10:01:36 AM"
"936","ML Mountain Pedal","PD-M340","Silver/Black","27.5680","62.0900","","215.00","17","63","7/1/2007 12:00:00 AM","","","System.Byte[]","pedal_small.gif","274c86dc-439e-4469-9de8-7e9bd6455d0d","3/11/2008 10:01:36 AM"
"937","HL Mountain Pedal","PD-M562","Silver/Black","35.9596","80.9900","","185.00","17","64","7/1/2007 12:00:00 AM","","","System.Byte[]","pedal_small.gif","a05464e8-6b4d-42b3-a4d6-8683136f4b66","3/11/2008 10:01:36 AM"
"938","LL Road Pedal","PD-R347","Silver/Black","17.9776","40.4900","","189.00","17","68","7/1/2007 12:00:00 AM","","","System.Byte[]","clipless_pedals_small.gif","2c7dd8c3-4c55-475f-ba58-f4baca520d72","3/11/2008 10:01:36 AM"
"939","ML Road Pedal","PD-R563","Silver/Black","27.5680","62.0900","","168.00","17","69","7/1/2007 12:00:00 AM","","","System.Byte[]","clipless_pedals_small.gif","216ad46f-bc3f-4862-b0e9-2e261e5a6059","3/11/2008 10:01:36 AM"
"940","HL Road Pedal","PD-R853","Silver/Black","35.9596","80.9900","","149.00","17","70","7/1/2007 12:00:00 AM","","","System.Byte[]","clipless_pedals_small.gif","44e96967-ab99-41ed-8b41-5bc70a5ca1a9","3/11/2008 10:03:55 AM"
"941","Touring Pedal","PD-T852","Silver/Black","35.9596","80.9900","","","17","53","7/1/2007 12:00:00 AM","","","System.Byte[]","clipless_pedals_small.gif","6967c816-3ebb-45fa-8547-cef00e08573e","3/11/2008 10:01:36 AM"
"942","ML Mountain Frame-W - Silver, 38","FR-M63S-38","Silver","199.3757","364.0900","38","1238.30","16","15","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","ba3646b0-1487-426e-ab4e-57d42e6f9233","3/11/2008 10:01:36 AM"
"943","LL Mountain Frame - Black, 40","FR-M21B-40","Black","136.7850","249.7900","40","1306.34","16","8","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","3050e4df-2bba-4c2b-bdcc-b4c89972db1c","3/11/2008 10:01:36 AM"
"944","LL Mountain Frame - Silver, 40","FR-M21S-40","Silver","144.5938","264.0500","40","1306.34","16","8","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","756f862e-40cc-4dfc-b189-716d0dda5ff9","3/11/2008 10:01:36 AM"
"945","Front Derailleur","FD-2342","Silver","40.6216","91.4900","","88.00","13","103","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","448e9e7b-9548-4a4c-abb3-853686aa7517","3/11/2008 10:01:36 AM"
"946","LL Touring Handlebars","HB-T721","","20.4640","46.0900","","","8","47","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","a2f1352e-45d0-42c4-aef3-60033073bb66","3/11/2008 10:01:36 AM"
"947","HL Touring Handlebars","HB-T928","","40.6571","91.5700","","","8","48","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","cb524e92-4fa8-4f6c-9993-60796856c654","3/11/2008 10:01:36 AM"
"948","Front Brakes","FB-9873","Silver","47.2860","106.5000","","317.00","10","102","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","c1813164-1b4b-42d1-9007-4e5f9aee0e19","3/11/2008 10:01:36 AM"
"949","LL Crankset","CS-4759","Black","77.9176","175.4900","","600.00","12","99","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","41d47371-4374-46d3-8d61-b07616ec54f0","3/11/2008 10:01:36 AM"
"950","ML Crankset","CS-6583","Black","113.8816","256.4900","","635.00","12","100","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","d3a7a02c-a3d5-4a04-9454-0c4e43772b78","3/11/2008 10:01:36 AM"
"951","HL Crankset","CS-9183","Black","179.8156","404.9900","","575.00","12","101","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","2c4a8956-7b72-48fe-b028-699e117b1daa","3/11/2008 10:01:36 AM"
"952","Chain","CH-0234","Silver","8.9866","20.2400","","","11","98","7/1/2007 12:00:00 AM","","","System.Byte[]","silver_chain_small.gif","5d27e2a5-27ec-4ccb-ba2c-fc980ffe6708","3/11/2008 10:01:36 AM"
"953","Touring-2000 Blue, 60","BK-T44U-60","Blue","755.1508","1214.8500","60","12655.16","7","35","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_blue_small.gif","f1bb3957-8d27-47f3-91ec-c71822d11436","3/11/2008 10:01:36 AM"
"954","Touring-1000 Yellow, 46","BK-T79Y-46","Yellow","1481.9379","2384.0700","46","11398.72","7","34","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_yellow_small.gif","83b77413-8c8a-4af1-93e4-136edb7ff15f","3/11/2008 10:01:36 AM"
"955","Touring-1000 Yellow, 50","BK-T79Y-50","Yellow","1481.9379","2384.0700","50","11530.26","7","34","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_yellow_small.gif","5ec991ad-8761-4a61-a318-312df3a78604","3/11/2008 10:01:36 AM"
"956","Touring-1000 Yellow, 54","BK-T79Y-54","Yellow","1481.9379","2384.0700","54","11648.19","7","34","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_yellow_small.gif","1220b0f0-064d-46b7-8507-1fa758b77b9c","3/11/2008 10:01:36 AM"
"957","Touring-1000 Yellow, 60","BK-T79Y-60","Yellow","1481.9379","2384.0700","60","11747.98","7","34","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_yellow_small.gif","bcd1a5a9-6140-4dc9-9620-689dc7e4c155","3/11/2008 10:01:36 AM"
"958","Touring-3000 Blue, 54","BK-T18U-54","Blue","461.4448","742.3500","54","13462.55","7","36","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_blue_small.gif","a3ee6897-52fe-42e4-92ec-7a91e7bb905a","3/11/2008 10:01:36 AM"
"959","Touring-3000 Blue, 58","BK-T18U-58","Blue","461.4448","742.3500","58","13562.34","7","36","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_blue_small.gif","23d89cee-9f44-4f3e-b289-63de6ba2b737","3/11/2008 10:01:36 AM"
"960","Touring-3000 Blue, 62","BK-T18U-62","Blue","461.4448","742.3500","62","13607.70","7","36","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_blue_small.gif","060192c9-bcd9-4260-b729-d6bcfadfb08e","3/11/2008 10:01:36 AM"
"961","Touring-3000 Yellow, 44","BK-T18Y-44","Yellow","461.4448","742.3500","44","13049.78","7","36","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_yellow_small.gif","5646c15a-68ad-4234-b328-254706cbccc5","3/11/2008 10:01:36 AM"
"962","Touring-3000 Yellow, 50","BK-T18Y-50","Yellow","461.4448","742.3500","50","13213.08","7","36","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_yellow_small.gif","df85e805-af87-4fab-a668-c80f2a5b8a69","3/11/2008 10:01:36 AM"
"963","Touring-3000 Yellow, 54","BK-T18Y-54","Yellow","461.4448","742.3500","54","13344.62","7","36","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_yellow_small.gif","192becd1-f465-4194-88a2-ee57fed3a3c5","3/11/2008 10:01:36 AM"
"964","Touring-3000 Yellow, 58","BK-T18Y-58","Yellow","461.4448","742.3500","58","13512.45","7","36","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_yellow_small.gif","bed79f64-a53d-44a3-ace8-2baa425a5a54","3/11/2008 10:01:36 AM"
"965","Touring-3000 Yellow, 62","BK-T18Y-62","Yellow","461.4448","742.3500","62","13607.70","7","36","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_yellow_small.gif","d28b3872-5173-40a4-b12f-655524386cc7","3/11/2008 10:01:36 AM"
"966","Touring-1000 Blue, 46","BK-T79U-46","Blue","1481.9379","2384.0700","46","11398.72","7","34","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_blue_small.gif","86990d54-6efb-4c53-9974-6c3b0297e222","3/11/2008 10:01:36 AM"
"967","Touring-1000 Blue, 50","BK-T79U-50","Blue","1481.9379","2384.0700","50","11530.26","7","34","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_blue_small.gif","68c0a818-2985-46eb-8255-0fb70919fa24","3/11/2008 10:01:36 AM"
"968","Touring-1000 Blue, 54","BK-T79U-54","Blue","1481.9379","2384.0700","54","11648.19","7","34","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_blue_small.gif","12280a8c-7578-4367-ba71-214bcc1e4792","3/11/2008 10:01:36 AM"
"969","Touring-1000 Blue, 60","BK-T79U-60","Blue","1481.9379","2384.0700","60","11747.98","7","34","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_blue_small.gif","dd70cf36-449a-43fd-839d-a84ee14c849a","3/11/2008 10:01:36 AM"
"970","Touring-2000 Blue, 46","BK-T44U-46","Blue","755.1508","1214.8500","46","12305.90","7","35","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_blue_small.gif","c0009006-715f-4b76-a05a-1a0d3adfb49a","3/11/2008 10:01:36 AM"
"971","Touring-2000 Blue, 50","BK-T44U-50","Blue","755.1508","1214.8500","50","12437.44","7","35","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_blue_small.gif","84abda8f-0007-4bca-9a61-b2dea58866c3","3/11/2008 10:01:36 AM"
"972","Touring-2000 Blue, 54","BK-T44U-54","Blue","755.1508","1214.8500","54","12555.37","7","35","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_blue_small.gif","6dcfe2a3-3555-44e4-9116-6f6dbe448b8b","3/11/2008 10:01:36 AM"
"973","Road-350-W Yellow, 40","BK-R79Y-40","Yellow","1082.5100","1700.9900","40","6962.61","6","27","7/1/2007 12:00:00 AM","","","System.Byte[]","roadster_yellow_f_small.gif","237b16d9-53f2-4fd4-befe-48209e57aec3","3/11/2008 10:01:36 AM"
"974","Road-350-W Yellow, 42","BK-R79Y-42","Yellow","1082.5100","1700.9900","42","7153.11","6","27","7/1/2007 12:00:00 AM","","","System.Byte[]","roadster_yellow_f_small.gif","80bd3f8b-42c7-43d8-91f5-9fb6175287af","3/11/2008 10:01:36 AM"
"975","Road-350-W Yellow, 44","BK-R79Y-44","Yellow","1082.5100","1700.9900","44","7316.41","6","27","7/1/2007 12:00:00 AM","","","System.Byte[]","roadster_yellow_f_small.gif","0c61e8af-003d-4e4b-b5b7-02f01a26be26","3/11/2008 10:01:36 AM"
"976","Road-350-W Yellow, 48","BK-R79Y-48","Yellow","1082.5100","1700.9900","48","7447.95","6","27","7/1/2007 12:00:00 AM","","","System.Byte[]","roadster_yellow_f_small.gif","ec4284dc-85fa-44a8-89ec-77fc9b71720a","3/11/2008 10:01:36 AM"
"977","Road-750 Black, 58","BK-R19B-58","Black","343.6496","539.9900","58","9430.14","6","31","7/1/2007 12:00:00 AM","","","System.Byte[]","roadster_black_small.gif","87b81a1a-a5b5-43d2-a20d-0230800490b9","3/11/2008 10:01:36 AM"
"978","Touring-3000 Blue, 44","BK-T18U-44","Blue","461.4448","742.3500","44","13049.78","7","36","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_blue_small.gif","4f638e15-2ed0-4193-90ce-47da580e01dd","3/11/2008 10:01:36 AM"
"979","Touring-3000 Blue, 50","BK-T18U-50","Blue","461.4448","742.3500","50","13213.08","7","36","7/1/2007 12:00:00 AM","","","System.Byte[]","julianax_r_02_blue_small.gif","de305b62-88fc-465b-b23d-d8c0f7e6d361","3/11/2008 10:01:36 AM"
"980","Mountain-400-W Silver, 38","BK-M38S-38","Silver","419.7784","769.4900","38","11952.10","5","22","7/1/2007 12:00:00 AM","","","System.Byte[]","hotrodbike_f_small.gif","7a927632-99a4-4f24-adce-0062d2d113d9","3/11/2008 10:01:36 AM"
"981","Mountain-400-W Silver, 40","BK-M38S-40","Silver","419.7784","769.4900","40","12142.60","5","22","7/1/2007 12:00:00 AM","","","System.Byte[]","hotrodbike_f_small.gif","0a72791c-a984-4733-ae4e-2b4373cfd7cd","3/11/2008 10:01:36 AM"
"982","Mountain-400-W Silver, 42","BK-M38S-42","Silver","419.7784","769.4900","42","12305.90","5","22","7/1/2007 12:00:00 AM","","","System.Byte[]","hotrodbike_f_small.gif","4ea4fe06-aaea-42d4-a9d9-69f6a9a4a042","3/11/2008 10:01:36 AM"
"983","Mountain-400-W Silver, 46","BK-M38S-46","Silver","419.7784","769.4900","46","12437.44","5","22","7/1/2007 12:00:00 AM","","","System.Byte[]","hotrodbike_f_small.gif","0b0c8ee4-ff2d-438e-9cac-464783b86191","3/11/2008 10:01:36 AM"
"984","Mountain-500 Silver, 40","BK-M18S-40","Silver","308.2179","564.9900","40","12405.69","5","23","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","b96c057b-6416-4851-8d59-bcb37c8e6e51","3/11/2008 10:01:36 AM"
"985","Mountain-500 Silver, 42","BK-M18S-42","Silver","308.2179","564.9900","42","12596.19","5","23","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","b8d1b5d9-8a39-4097-a04a-56e95559b534","3/11/2008 10:01:36 AM"
"986","Mountain-500 Silver, 44","BK-M18S-44","Silver","308.2179","564.9900","44","12759.49","5","23","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","e8cec794-e8e2-4312-96a7-4832e573d3fc","3/11/2008 10:01:36 AM"
"987","Mountain-500 Silver, 48","BK-M18S-48","Silver","308.2179","564.9900","48","12891.03","5","23","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","77ef419f-481f-40b9-bdb9-7e6678e550e3","3/11/2008 10:01:36 AM"
"988","Mountain-500 Silver, 52","BK-M18S-52","Silver","308.2179","564.9900","52","13008.96","5","23","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","cad60945-183e-4ab3-a70c-3f5bac6bf134","3/11/2008 10:01:36 AM"
"989","Mountain-500 Black, 40","BK-M18B-40","Black","294.5797","539.9900","40","12405.69","5","23","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","28287157-3f06-487b-8531-bee8a37329e4","3/11/2008 10:01:36 AM"
"990","Mountain-500 Black, 42","BK-M18B-42","Black","294.5797","539.9900","42","12596.19","5","23","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","f5752c9c-56ba-41a7-83fd-139da28c15fa","3/11/2008 10:01:36 AM"
"991","Mountain-500 Black, 44","BK-M18B-44","Black","294.5797","539.9900","44","12759.49","5","23","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","c7852127-2fb8-4959-b5a3-de5a8d6445e4","3/11/2008 10:01:36 AM"
"992","Mountain-500 Black, 48","BK-M18B-48","Black","294.5797","539.9900","48","12891.03","5","23","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","75752e26-a3b6-4264-9b06-f23a4fbdc5a7","3/11/2008 10:01:36 AM"
"993","Mountain-500 Black, 52","BK-M18B-52","Black","294.5797","539.9900","52","13008.96","5","23","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","69ee3b55-e142-4e4f-aed8-af02978fbe87","3/11/2008 10:01:36 AM"
"994","LL Bottom Bracket","BB-7421","","23.9716","53.9900","","223.00","9","95","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","fa3c65cd-0a22-47e3-bdf6-53f1dc138c43","3/11/2008 10:01:36 AM"
"995","ML Bottom Bracket","BB-8107","","44.9506","101.2400","","168.00","9","96","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","71ab847f-d091-42d6-b735-7b0c2d82fc84","3/11/2008 10:01:36 AM"
"996","HL Bottom Bracket","BB-9108","","53.9416","121.4900","","170.00","9","97","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","230c47c5-08b2-4ce3-b706-69c0bdd62965","3/11/2008 10:01:36 AM"
"997","Road-750 Black, 44","BK-R19B-44","Black","343.6496","539.9900","44","8967.47","6","31","7/1/2007 12:00:00 AM","","","System.Byte[]","roadster_black_small.gif","44ce4802-409f-43ab-9b27-ca53421805be","3/11/2008 10:01:36 AM"
"998","Road-750 Black, 48","BK-R19B-48","Black","343.6496","539.9900","48","9130.77","6","31","7/1/2007 12:00:00 AM","","","System.Byte[]","roadster_black_small.gif","3de9a212-1d49-40b6-b10a-f564d981dbde","3/11/2008 10:01:36 AM"
"999","Road-750 Black, 52","BK-R19B-52","Black","343.6496","539.9900","52","9262.31","6","31","7/1/2007 12:00:00 AM","","","System.Byte[]","roadster_black_small.gif","ae638923-2b67-4679-b90e-abbab17dca31","3/11/2008 10:01:36 AM"
