#TYPE System.Data.DataRow
"ProductDescriptionID","Description","rowguid","ModifiedDate"
"1557","Selle de course l?g?re en Kevlar. Cuir.","ea5ca234-1864-4cc9-9fda-341015a126c7","6/1/2007 12:00:00 AM"
"1558","Selle confortable et ergonomique profil?e avec couvre-selle en gel.","186a389c-f582-46c6-b18c-72ed4ff40239","6/1/2007 12:00:00 AM"
"1559","Nouvelle conception pour ?viter la fatigue lors des longues randonn?es.","9d7e52e6-cb6b-4342-ad8b-e8166a073da2","6/1/2007 12:00:00 AM"
"1560","Cadre profil? pour am?liorer le confort.","9d318f52-8bf8-4c36-85a6-2eb250efa560","6/1/2007 12:00:00 AM"
"1561","Traction comparable aux mod?les haut de gamme, gomme de pneu moins ch?re.","6243c374-ff8b-4e2b-ab4c-8bd40f723619","6/1/2007 12:00:00 AM"
"1562","Grande traction, caoutchouc haute densit?.","4b7bddd3-0b60-4075-b438-fd2dd1cd97bb","6/1/2007 12:00:00 AM"
"1563","Traction exceptionnelle?; carbone l?ger renforc?.","8b153c0f-af26-40c7-8bd9-2a5d15518b98","6/1/2007 12:00:00 AM"
"1564","M?me dessin que les pneus plus chers, mais dot? d'une gomme moins ch?re.","dfae8e75-057f-43b2-a9ff-3331eb15f861","6/1/2007 12:00:00 AM"
"1565","Caoutchouc plus dense que sur les autres mod?les.","37c6818d-42b9-4e91-ac63-403cf709a3e3","6/1/2007 12:00:00 AM"
"1566","Carbone l?ger renforc? pour un confort de conduite in?gal?, sans ajout de poids.","7aa37e6f-011d-467b-bfcc-751d369ef4db","6/1/2007 12:00:00 AM"
"1567","Caoutchouc haute densit?.","675df053-3c10-4042-a25e-5b5d24c45a18","6/1/2007 12:00:00 AM"
"1568","Tube ? autovulcanisation.","71396a89-a685-4a4b-bce6-293790b98d53","6/1/2007 12:00:00 AM"
"1569","Tube classique tous usages.","55e641c0-af2d-4bab-8980-211b2659f5fc","6/1/2007 12:00:00 AM"
"1570","Tube ? usage g?n?rique.","dc48f0de-0a31-4533-92b4-1c0eadc5e2e9","6/1/2007 12:00:00 AM"
"1571","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un tr?s bon rapport qualit?-prix.","e95e1259-b822-40ee-aa86-7de9f9e0f0ea","6/1/2007 12:00:00 AM"
"1572","Dot? du m?me alliage en aluminium que notre cadre HL haut de gamme, le ML poss?de un tube l?ger dont le diam?tre est pr?vu pour offrir une r?sistance optimale. Version hommes.","d19c54f9-3587-45f1-ba23-c887397259b7","6/1/2007 12:00:00 AM"
"1573","Notre cadre en aluminium plus l?ger et de qualit? sup?rieure fabriqu? ? partir du tout dernier alliage?; cadre soud? et trait? ? chaud pour une meilleure r?sistance. Le r?sultat d'une conception innovante pour un confort et des performances maximum.","b428a17d-8a1f-48e2-9a79-cf045bdf775e","6/1/2007 12:00:00 AM"
"1574","Cadre renforc? l?ger pour une position plus droite?; id?al pour les promenades en ville. Ligne remarquable pour un confort optimal.","f74d92ef-ac7d-45e4-ac9a-dfeca6690e2e","6/1/2007 12:00:00 AM"
"1575","Le cadre HL est profil? afin d'associer ?l?gance et robustesse?; il est pr?vu pour r?sister ? une utilisation quotidienne intensive. Version hommes.","3a0927fc-fb49-428e-8040-fe73179776d6","6/1/2007 12:00:00 AM"
"1576","?clairage peu on?reux pour la conduite de nuit?- utilise 3 piles?AAA.","e0ec4b01-8fd4-4fd3-9f2e-1cdaa71628ef","6/1/2007 12:00:00 AM"
"1577","Le porte-bidon en aluminium est plus l?ger que la version VTT?; id?al pour les longues randonn?es.","78359b1e-51ca-48d5-ad51-52a2245b438c","6/1/2007 12:00:00 AM"
"1578","Bidon d'eau avec le logo de l'?quipe AWC?- capacit? 0,75?litre, enti?rement ?tanche.","47d8ec2d-56c8-4e31-9e6b-d1aebcc237be","6/1/2007 12:00:00 AM"
"1579","Porte-v?lo s?curis? pour 4?v?los?; fabrication en acier?; adaptable sur attache-remorque.","1ff92ce6-5746-4ac2-b0f1-7f1dbe50f4dc","6/1/2007 12:00:00 AM"
"1580","Garde-boue adapt? ? la plupart des VTT.","7a04b2db-3d76-46c8-8b07-6865662bc472","6/1/2007 12:00:00 AM"
"1581","Combinaison de fibres naturelles et synth?tiques?; reste s?che et offre le confort n?cessaire.","d73d355e-13ee-42b9-b6f1-92c7e96400fa","6/1/2007 12:00:00 AM"
"1582","Tr?s pratique. Tient dans la poche. Corps en aluminium. 11,2?bars.","12d336d2-8a9e-4670-b299-d151c20236b1","6/1/2007 12:00:00 AM"
"1583","Con?u pour l'?quipe professionnelle AWC, ? bretelles, contr?le de l'humidit?, peau de chamois et bande anti-remont?e.","0639c24a-0ed6-47de-8ee3-1640ea6c1abb","6/1/2007 12:00:00 AM"
"1584","Fabrication en nylon r?sistant ?tanche d'acc?s facile. Suffisamment grand pour les randonn?es du week-end.","d3d3c7af-9fae-4d4c-9c0d-a73a13d54d26","6/1/2007 12:00:00 AM"
"1585","Enti?rement rembourr?, am?lioration de la souplesse de mouvement des doigts, paume renforc?e, fermeture r?glable.","74298d74-1fea-433e-aa0e-ccee8df10aeb","6/1/2007 12:00:00 AM"
"1586","Paume synth?tique, poignets souples, ouverture maill?e anti-transpiration. Adopt? par les professionnels de l'?quipe AWC.","0c97bd4b-e659-4c20-b019-68b1d4426445","6/1/2007 12:00:00 AM"
"1587","Cuissards r?sistants ? l'usure pour utilisation intensive, doubl?s ? l'int?rieur en Spandex, sans couture, peau de chamois anti-bact?rie pour un meilleur confort.","e11a3c2a-b074-48f9-8226-16d65c2f91c2","6/1/2007 12:00:00 AM"
"1588","Comprend 8?rustines de tailles diff?rentes, de la colle et du papier de verre.","7d88f575-9042-4bc1-95f9-e2af1e0aff4d","6/1/2007 12:00:00 AM"
"1589","Sacs l?gers et r?sistants au vent?; tiennent dans la poche.","760a56e1-e358-4448-859e-9cc755fab8e6","6/1/2007 12:00:00 AM"
"1590","Cuissards de course pour hommes?- en Spandex avec un ?lastique ? la ceinture et bande anti-remont?e.","6a2fdc9b-a515-4180-8c11-eacf3ed4c2be","6/1/2007 12:00:00 AM"
"1591","Support de type home trainer id?al pour vous entra?ner en int?rieur (pour tous les mod?les de v?lo). Fixations rapides, fabrication en acier.","f8ba4a8c-a17e-488b-84ae-7c118f877f04","6/1/2007 12:00:00 AM"
"1592","Feu avant rechargeable ? deux faisceaux.","1db45e59-a489-41bd-9da8-62f5779db5fd","6/1/2007 12:00:00 AM"
"1593","Feu avant robuste.","c191b1ef-86df-4882-bcd2-2b2fc528fdb0","6/1/2007 12:00:00 AM"
"1594","Maillot manches courtes classique et anti-transpiration avec contr?le de l'humidit?, fermeture avant ? glissi?re et 3?poches arri?re.","fb2a5474-9d83-4a9b-bbbd-8ffc9036866e","6/1/2007 12:00:00 AM"
"1595","Simple et l?ger. Rustines de secours rang?es dans la poign?e.","91451aac-1fa6-4c5e-9ee8-0d56435a3114","6/1/2007 12:00:00 AM"
"1596","Fin, l?ger et r?sistant avec des poignets qui restent en place.","31d4905c-d37c-4128-bcff-4a35da9c1bb7","6/1/2007 12:00:00 AM"
"1597","Porte-bidon en aluminium robuste qui maintient le bidon sur les terrains accident?s.","ffc3d488-a805-49f9-956c-e6f2f6e1734f","6/1/2007 12:00:00 AM"
"1598","Style classique avec une visi?re relevable?; taille unique.","fb627d1b-2933-4fbe-a6a4-bf69f2814ec2","6/1/2007 12:00:00 AM"
"1599","Maillot de cycliste en microfibre avec le logo de l'?quipe AWV, manches longues, unisexe.","4aae6d4f-8320-4f32-99de-bb3b1b13f1ef","6/1/2007 12:00:00 AM"
"1600","L?g?re, a?r?e, taille unique, avec une visi?re amovible.","5037329e-6277-40e8-a026-6c546550db46","6/1/2007 12:00:00 AM"
"1601","Sac d'hydratation de 3?l polyvalent. Permet de stocker des aliments suppl?mentaires. Facile d'acc?s et fourni avec une ceinture.","c5111baa-5073-47fd-81cb-337ba07851ed","6/1/2007 12:00:00 AM"
"1602","Collants chauds en Spandex pour l'hiver?; fabrication en chamoisine sans couture pour ?liminer les points de frottement.","b14b2ced-42be-4203-bb41-ea976e91b837","6/1/2007 12:00:00 AM"
"1603","Nettoie les salet?s?; dissout la graisse. Prot?ge l'environnement. Bouteille d'1?litre.","61acc4fa-4c4a-4c84-9907-101679487c72","6/1/2007 12:00:00 AM"
"1604","S'enroule pour s'adapter aux pneus avant et arri?re, sac et deux cl?s fournis.","6b974188-b7b1-4925-9842-fec0f6860945","6/1/2007 12:00:00 AM"
"1605","Chaque cadre est fabriqu? artisanalement dans notre atelier de Bordeaux afin d'obtenir le diam?tre et l'?paisseur adapt?s ? un v?lo tout-terrain de premier choix. Le cadre en aluminium soud? ? chaud pr?sente un tube d'un plus grand diam?tre, afin d'absorber les bosses.","9cfed570-180a-44ea-8233-55116a0ddcb9","6/1/2007 12:00:00 AM"
"1606","???????????","f30d7f55-1a2b-4375-af8c-a20fc2ea9509","6/1/2007 12:00:00 AM"
"1607","????????????????????? ???????????????","8775e0b1-524f-48c4-b36b-03ec73145fee","3/11/2008 10:32:17 AM"
"1608","????????????????????????????????","7f5f3abc-caa4-4bef-8f4b-2761c1494208","3/11/2008 10:32:17 AM"
"1609","?????????????????????????? ?????????????????????  ????????????? ????????????????????????? ????????????????????????","846a34c5-9f18-4a74-81be-2f3bbb270d2c","3/11/2008 10:32:17 AM"
"1610","?????????????????????????????? ?????????????  ?????????? ????? ????????????????????????????????????????????????????","0a9f8b00-8f43-474d-8096-654630601c61","3/11/2008 10:32:17 AM"
"1611","????????????????????????????  ????????????????????????????? ????????????????????? ????????????????????????????????????????????? ????????????????????????","e162574c-d6a4-45ea-b5d9-634962c0d285","3/11/2008 10:32:17 AM"
"1612","???????????????????????????  ???????????????????????????????????  ??????? HL ?????????????????? Mountain-100","3b21149a-056c-48ff-b473-1245ae1ca4d1","3/11/2008 10:32:17 AM"
"1613","?????????????????????????????????? ??????????????????????????????????????????????? ???? ???? HL ???????????? ?????????????????????????????????????????? ??????????????????????????????","a1a6e0c3-84b6-4be8-9153-83768419b3a2","3/11/2008 10:32:17 AM"
"1614","????????????????????????????????  ?????????????","d4179cd8-7de8-4dcf-9f47-0a5fb9db3409","6/1/2007 12:00:00 AM"
"1615","????????????????????????????????? ??????????????????????????????????????????????????????  ???????????????????????","ad6c790a-d87b-4474-b241-1e9db5ebd5f6","3/11/2008 10:32:17 AM"
"1616","???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????","cff9fb37-6316-475c-ba95-ffa37c634d68","3/11/2008 10:32:17 AM"
"1617","???????????????????????????? Road ??????? ?????????????????????????????????????  ??????????????????????????????? ???????????????????????????????????????","a6dd6c0b-ad1a-43a5-b1f2-066130117cba","3/11/2008 10:32:17 AM"
"1618","???????????????????????????? Road ???????  ??????????????????????????????? ???????????????????????????????????????","4686f1cd-a4c1-4b3f-9d02-22730fb1c036","3/11/2008 10:32:17 AM"
"1619","??????????????????????????????????????????????????? ????????????????????????  ???????????????????? ?????????????????????????????? ???????????????????????????????????????????????????????????","4900c2ce-a696-4f94-a8b0-2e690c0221ff","3/11/2008 10:32:17 AM"
"1620","???????? ??????? ????????????????????????????????????????????????  ????????????????????????????????????????????????????????????????????","e1f0b7e1-4506-41f1-a1c4-66872a42d593","3/11/2008 10:32:17 AM"
"1621","???????? ??????? ???????????????????????????????????????????????? ????????????????????????????????????????  ????????????????????????????????????????????????????????????????????","406a2d1e-4311-484c-b4e3-290ebcee5b28","3/11/2008 10:32:17 AM"
"1622","?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????","e04b4fdb-fcd6-4a2b-8200-2f46c000c457","3/11/2008 10:32:17 AM"
"1623","????????????????????????????????????  ???????????????????????? Adventure Works Cycles ????????????????????????????????????????????? ?????????????????????","34c1a022-9374-4e21-9e3e-58b617a6076a","3/11/2008 10:32:17 AM"
"1624","????????????????????????? ??????????????????????????????????  ?????????????? ????????????????????????????????????????????????????????????","a12d5925-2a37-43b6-ae92-d5a44c10b613","3/11/2008 10:32:17 AM"
"1625","?????????????????????????????????????????????????? ???????????????? ???????????????????????????????????????? ????????????????? ???????????????","b3e89dfb-0ed8-4cf2-a0d2-874ffcf52b00","3/11/2008 10:32:17 AM"
"1626","???????????????????????????????  ?????????????????????????????????????????????????  ??????????????? ?????????????????????  ????????????????????????????????????????????? ???????????????????????????","7f3adf30-0e77-468d-a002-23aa4fadea02","3/11/2008 10:32:17 AM"
"1627","???????????????????????????????????????","0d336caf-8307-41ce-8a30-0831528533e4","3/11/2008 10:32:17 AM"
"1628","???????????????","800f377c-1eaa-45b1-b96a-e3db39bc6bcc","3/11/2008 10:32:17 AM"
"1629","?????????????????????????","a13606cf-34c2-4257-a17a-f4a22f27cef6","3/11/2008 10:32:17 AM"
"1630","???????????????? ??????????????????? ????????????????????????????????","690c4cb1-b9fa-48c1-8df0-7f8644a72edf","3/11/2008 10:32:17 AM"
"1631","????????????????????????? ????????????????????? ??????????????????????????????","4962ebc3-fdb8-4cca-aa68-c222631f8525","3/11/2008 10:32:17 AM"
"1632","????????????????????????????","a4d08ca4-c8c4-423e-bf5d-16fb4eb8c23f","6/1/2007 12:00:00 AM"
"1633","?????????????????? ????????????????????????????????????","c9a4d5c8-5a1f-4595-b2cc-6b754962bb41","3/11/2008 10:32:17 AM"
"1634","????????????????? ???????????????????????????","7d631176-7b2b-4168-b9bf-4b2603c76198","3/11/2008 10:32:17 AM"
"1635","??????????????????????????????? ???????????","8b933591-5f95-4ae3-84bb-0d73f014574b","3/11/2008 10:32:17 AM"
"1636","????????????????????????????????????????????????????????????????????? ML","df01d462-6c28-4f28-931b-6b2eadc117d5","6/1/2007 12:00:00 AM"
"1637","???? ML ?????????????????????????????? ??????????????????????????????????? HL  ??????????????????????????  ????????????????????????","e645812a-a86e-4080-9b17-27bc4f3cd2a5","3/11/2008 10:32:17 AM"
"1638","???? ML ?????????????????????????????? ??????????????????????????????????? HL  ??????????????????????????  ???????????????????????","17c949f8-85c1-47e8-9cb5-ed7255ee936d","3/11/2008 10:32:17 AM"
"1639","???????????????????????????????????????? Bothell ???????????????????????????????????????????????????????????????????  ?????????????????????????????? ?????????????????????????????????????","82f5a863-07cd-4047-bace-ccff3635a000","3/11/2008 10:32:17 AM"
"1640","?????????????????????????????????????????????? HL ???? ML ??????????????? ???????????????????????????????????????????  ???????????????????????","cdb3338b-8cb8-4a4f-998e-e5a9ab0030c8","3/11/2008 10:32:17 AM"
"1641","???????????????????????????????????????????????","6a528dc3-5a90-4d4e-929c-6887e0f3d103","3/11/2008 10:32:17 AM"
"1642","??????????????????????????????????????????????????????????","6676042f-07ce-45ff-8ac4-351a1c75afaf","3/11/2008 10:32:17 AM"
"1643","???????????????????????????????????","a5c7b5c8-dc09-4287-94b8-54871e33140f","3/11/2008 10:32:17 AM"
"1644","???????????????????????????????????????????????????","0ccd3f67-da9a-4cba-b2a4-93a6233a2401","3/11/2008 10:32:17 AM"
"1645","?????????????????????? ??????????????????","f01f545b-4bf2-4451-8075-7623a1ef2b39","3/11/2008 10:32:17 AM"
"1646","?????????????????????????????????????","8437eb0e-adaa-49e2-90c7-36b690fbb5c5","3/11/2008 10:32:17 AM"
"1647","????????????????????????????????????????????","d2e86c66-25e3-48f9-a3f9-816e6d7431ff","3/11/2008 10:32:17 AM"
"1648","????????????????????????????????????","2dfa634c-a05d-491d-8cba-7e109d0c809b","3/11/2008 10:32:17 AM"
"1649","??????????????????????????? ????????????????????????","370b9a22-3532-4dcb-bc59-5b16b43004ac","3/11/2008 10:32:17 AM"
"1650","???????????? ??????????????????????????????","569575a2-44c6-4394-9a9d-64fb8c9b713f","3/11/2008 10:32:17 AM"
"1651","??????????????????????? ??????????????????????????","fe8cebfd-6681-4bf9-b5a7-d969299f9e96","3/11/2008 10:32:17 AM"
"1652","??????????????????????????????????????? ???????????????????????","7372c7b2-e47b-450b-9bdb-abd2cacbf4ef","3/11/2008 10:32:17 AM"
"1653","??????????????????? ????????????????????????????????????????????? ???????????????????????","bbe14c97-bdde-414d-97c3-e173856b6be2","3/11/2008 10:32:17 AM"
"1654","??????????????????????????????????????????????????????????????","341e1759-c346-4b4e-a094-b55af595837b","3/11/2008 10:32:17 AM"
"1655","???????????????????????????? ??? ????????????????????????","a400c418-2def-490d-98bb-bdf8b7d47853","3/11/2008 10:32:17 AM"
"1656","??????????????????????????? ??????????????????????","ad09b035-ba12-46d2-89cc-1d428fd4a1f9","3/11/2008 10:32:17 AM"
"1657","?????????????????????????????","1d748cb3-9bb5-4044-b6e6-ec3f9ce8da71","3/11/2008 10:32:17 AM"
"1658","???????????????????????????????????? ???? 1 ????????????????????????????????????????????????","23a247cf-d746-4b0f-9ec7-9ccbeeeda3d3","3/11/2008 10:32:17 AM"
"1659","?????????????? ????????????????????????????????????? ???????????????????????????????","c881de09-e2ae-447a-9029-c6154a04a309","3/11/2008 10:32:17 AM"
"1660","???????????????? ????? ????????? ???????????????????????","aecdb6b8-4df5-4d6e-9cb5-262eb2b37bb2","3/11/2008 10:32:17 AM"
"1661","??????????? ????????????????????????????????????","f6e14f2c-3883-4c76-8056-4eb79b7462fb","3/11/2008 10:32:17 AM"
"1662","??????????????? - ??????????","01fc4bee-5ee9-4b2a-a5c3-eaba6036a705","3/11/2008 10:32:17 AM"
"1663","?????????????????????????????????????","56c5c81c-8432-4b10-9d6e-abcfb4951829","3/11/2008 10:32:17 AM"
"1664","????????????????? ????????? ??????????????","ebf40fee-1e50-4be5-8067-7902aee0ac91","6/1/2007 12:00:00 AM"
"1665","??????????????? ???????????????????????","d21cbbc4-a7c4-4c60-8770-a4f19cc726b7","3/11/2008 10:32:17 AM"
"1666","?????????????????????????????? ??????????????????????????????","393dfc5e-161c-4bae-88f0-56c28751653f","3/11/2008 10:32:17 AM"
"1667","?????????????????? 10 ?????????????????????????????????","55669e3f-f23f-4356-8758-9e0edf4da845","3/11/2008 10:32:17 AM"
"1668","???????????????????????????????????????????????????","a44dc668-1ca6-4e92-8e81-de77d7689bbe","3/11/2008 10:32:17 AM"
"1669","????????????????????????????????????????????????????????????","53833c14-5e89-45ff-a44b-6cf24380c110","3/11/2008 10:32:17 AM"
"1670","?????????????????????????????????????????????????????","e71c5743-8f56-4120-989b-dc02b326779a","3/11/2008 10:32:17 AM"
"1671","???????????????????????????????????????","12c658f5-62f1-4aa6-96ef-41e140291481","3/11/2008 10:32:17 AM"
"1672","??????????????????????????????????????? ?????????????????","4061d539-d01a-4f14-ae8f-c5af242c6f2f","3/11/2008 10:32:17 AM"
"1673","?????????????????????????????????????????","267829b0-2d33-4d13-8c40-92e64013406d","3/11/2008 10:32:17 AM"
"1674","??????????????????????????????????????????","e475bba4-2065-4d82-a54e-aef0645b00f7","3/11/2008 10:32:17 AM"
"1675","??????????????  ?????????????????????????","fa585ee3-608e-41b3-8c2c-f4531ec53846","3/11/2008 10:32:17 AM"
"1676","???????????????????????????????????","ca998d4f-32ae-4665-949e-0140228aeb7d","3/11/2008 10:32:17 AM"
"1677","??????????????????????? ???????????????????????????????????  ?????????????????","6acd5352-b4fa-4a26-a3b4-8e1590e6315a","3/11/2008 10:32:17 AM"
"1678","????????????????????????","92bbad31-63e0-449d-a433-2a01789330f8","3/11/2008 10:32:17 AM"
"1679","????????????????????","2f9c683b-697c-436d-8e09-05e267ec1bf5","3/11/2008 10:32:17 AM"
"1680","????????????????????????? ?????????? ?????????","5482fbb0-cbfd-4522-8ad4-68895386abf3","3/11/2008 10:32:17 AM"
"1681","???????????????? ???????? ?????????????????????????","304b834c-7608-4b54-8134-1ed88de42a2b","3/11/2008 10:32:17 AM"
"1682","????????????????????????????????????????????????","47463e57-05fc-4279-af1f-0756a8a6a6fb","3/11/2008 10:32:17 AM"
"1683","????????????????????????????????????","b852da28-669d-4980-84bc-3e99dd5a376c","3/11/2008 10:32:17 AM"
"1684","?????????????????????????????????? ?????????????????????????","ca499ed1-b08e-4eb4-8462-f0d2fce8bee7","6/1/2007 12:00:00 AM"
"1685","?????????????????????? ?????????????????????","ba65296b-bc65-43b0-91b8-6ceef9eacab8","3/11/2008 10:32:17 AM"
"1686","????????????????? ??????????????????????","b7c57ed2-1ff5-42f2-8784-efa215b426fd","3/11/2008 10:32:17 AM"
"1687","??????????????????????????????????? ????????????????????????????","1f894521-1517-499e-9463-ea8d56c305b8","3/11/2008 10:32:17 AM"
"1688","?????????????????????????????????","ccc7ebe5-a092-49c4-a0fb-8edb22e609c4","3/11/2008 10:32:17 AM"
"1689","?????????????????????? ??????????????????????????? ?????????????????????????????","31c2ad1c-3cb4-4c0c-a7bd-457a57a60e22","3/11/2008 10:32:17 AM"
"1690","?????????????????","08c20561-16c0-44b0-968e-337971b65727","3/11/2008 10:32:17 AM"
"1691","????????????????????","7b067724-8465-4860-8a46-1f5bbcac8083","3/11/2008 10:32:17 AM"
"1692","??????????????????????","1ae3a40d-80ce-4506-8131-7294d3c9d1d5","3/11/2008 10:32:17 AM"
"1693","?????????????????????????","67693a43-82c5-4396-8f04-1f1dd1a7e848","3/11/2008 10:32:17 AM"
"1694","???? LL ?????????????????????????????? ???????????????????????? ????????????????????????????","107e2035-f3e3-4cec-a475-3b258d59b562","3/11/2008 10:32:17 AM"
"1695","?????????????????????????????????????????????? HL ???? ML ??????????????? ?????????????????????????????????  ????????????????????????","93ee9209-de9f-4c53-8ed2-3ace2d3ef3c9","3/11/2008 10:32:17 AM"
"1696","????????????????????????????????????????????? ???????????????????????? ?????????????????????????????????????????  ????????????????????? ??????????????????????????????????????????????","ce0f9929-1010-44d8-a4d3-308885fa3958","3/11/2008 10:32:17 AM"
"1697","???????????????????????? ????????????????????????????? ??????????????  ???????????????????????????????????","88fc3974-c6c9-4014-ae62-b577cee8d7d1","3/11/2008 10:32:17 AM"
"1698","?????????????? HL ????????????????????????????? ?????????????????????????????? ?????????????????????????????????????  ????????????????????????","24517227-5c04-4b10-aa78-8f50f384dcc0","3/11/2008 10:32:17 AM"
"1699","??????????????????????????????????????????????? - ???????????? AAA 3 ????","a68d5bca-d0df-4306-a5b4-ed3e520eee5f","3/11/2008 10:32:17 AM"
"1700","??????????????????????????????????????? ????????????????????????????","9444467d-e233-495b-a8c3-7140136e5fb7","3/11/2008 10:32:17 AM"
"1701","?????????????? AWC - ????? 30 ????? ??????????????????????","71400920-928d-4142-b048-8c6c73643a12","3/11/2008 10:32:17 AM"
"1702","??????????????? 4 ??????????????? ?????????????????????? ?????????????????? 2 ????","15b6ed5e-3eca-447b-9fb9-a5ba3d09f9f4","3/11/2008 10:32:17 AM"
"1703","????????????????????? ?????????????????????????","27dd35f6-3c64-4091-960c-cf877218bd47","3/11/2008 10:32:17 AM"
"1704","????????????????????????????????????????? ?????????????????????????????????","702a62ae-33b0-46b0-8fbd-b23be4f28ae4","3/11/2008 10:32:17 AM"
"1705","????????????????????  ???????????? ??????????????  ????????????????  ???? 160psi","d3180971-3d09-42de-9e66-3cd2e1417d06","3/11/2008 10:32:17 AM"
"1706","???????????????????????? AWC ??????????? ????????????????? ????????? ???????????","b0b95cc2-6cdd-4c1d-aa3c-3d9d289da73c","3/11/2008 10:32:17 AM"
"1707","????? ???????????????? ??????????  ????????????????????????????????????????????","6864c13e-4ff0-4848-bff2-b2924846699d","3/11/2008 10:32:17 AM"
"1708","????????????? ??????????????????????? ??????????????? ?????????????","b37fcaf1-c89a-412b-8598-bcd046da17eb","3/11/2008 10:32:17 AM"
"1709","???????????????????? ??????????????? ?????????????????????????????  ??????????????????????????????? AWC","7f07020b-0c4f-46e0-9b4e-6d666492b041","3/11/2008 10:32:17 AM"
"1710","???????????? ???????????? ?????????????????????????????? ???????????????????????????????? ???????","67e901ed-044d-49b3-ad98-93baef0eaf77","3/11/2008 10:32:17 AM"
"1711","??????????????????? 8 ???? ??? ?????????????","99ffa056-22ea-40e6-a164-d25642df4220","3/11/2008 10:32:17 AM"
"1712","?????????? ????? ???????????????????????","f7f20598-dad3-43aa-864f-c2c84f1ac616","3/11/2008 10:32:17 AM"
"1713","?????????? 8 ???????????????????? - ??????????????????????????????????????","2cc83a96-e84d-4204-a69d-04be422f6ea0","3/11/2008 10:32:17 AM"
"1714","?????????????????????????????????????????????????????????  ??????????????? ?????????????????????","65c02444-11a8-4bdd-a88c-eeed65760f30","3/11/2008 10:32:17 AM"
"1715","??????????????????????????","5b866073-3ac8-4a3d-8c3d-bbb633457d39","3/11/2008 10:32:17 AM"
"1716","?????????????? ??????","15cca5e6-5565-4464-9e50-fffc0707c9a0","3/11/2008 10:32:17 AM"
"1717","?????????????????????? ??????????????? ?????????????? ??????? ???????????????? 3 ??","10c7c035-6e84-4f2e-8416-183d3744da3f","3/11/2008 10:32:17 AM"
"1718","????????? ??????????  ?????????????????????????????????","dee25d74-b111-45f2-9978-abd79da695a7","3/11/2008 10:32:17 AM"
"1719","??? ?????????? ???????? ??????????????????????","86f88858-1c23-424a-b4a1-f5130b0831fb","6/1/2007 12:00:00 AM"
"1720","??????????????????????? ?????????????????????????????","2e33f3db-0092-4648-99b5-86c125f4d860","3/11/2008 10:32:17 AM"
"1721","??????????? ??????????? ??????????????","f8de509e-c18f-4fe6-8dac-6f49f1103e32","3/11/2008 10:32:17 AM"
"1722","????????????????????????? AWC","853b8535-e4a6-4c17-b2ac-9e05da2d6ecd","3/11/2008 10:32:17 AM"
"1723","????????????????? ??????????????? ??????????","dfc4160f-9454-4bfb-9c4b-3867cec262ce","3/11/2008 10:32:17 AM"
"1724","???????? 70 ????? ????????????????????? ???????? ??????????????","dd492461-6b68-4f50-a515-aecf19d3222f","3/11/2008 10:32:17 AM"
"1725","???????????????????????????????????????????????? ????????????????????????????????","b53b883d-4da6-466e-ae1c-9272addd7784","3/11/2008 10:32:17 AM"
"1726","?????????????????????????????? ??????????? ???????????????????????????????  ???????? 1 ????","0d868adf-6413-4e81-ac29-365e6d42538a","3/11/2008 10:32:17 AM"
"1727","?????????????????????????????????? ?????????????????????????","8aba37a9-41c9-48e1-85b6-00d80a094d9e","3/11/2008 10:32:17 AM"
"1728","???? ??????? (????-??????????)","b558eab4-dd28-4e59-bb6a-9c34686e5e02","6/1/2007 12:00:00 AM"
"1729","??????? ??????? ?????????; ??? ???-????.","3eadfc60-40e1-47b8-96ad-8ab18cf8ec69","6/1/2007 12:00:00 AM"
"1730","??????? ??????? ????????? ???? ????.","54a7c343-2164-4b7d-af2c-06e6c7e6bf4c","6/1/2007 12:00:00 AM"
"1731","??????? ??? ??? ?????, ?????? ?????? ???????? ????. ??????? ??? ?????. ????? ??????? ???? ??? ?? ????? ????.","02b4a108-c110-40c5-8659-52754c33dd03","6/1/2007 12:00:00 AM"
"1732","??????? ??? ?????? ??? ??????? ????? ????? ????.  ?? ????? ????? ?????? ??????? ""??? ???"" ??????? ???? ????????.","b15d8f02-ee82-49eb-bda5-d1d51b171e7f","3/11/2008 10:32:17 AM"
"1733","??????? ??????? ?????? ??? ?? ???. ??????? ?????? ?????? ????? ????? ??? ??? ???? ???? ???? ?? ?????? ???? ????? ? ??? ????? ???? ??????.","82191392-e80f-40e0-9662-7a6d8acef910","6/1/2007 12:00:00 AM"
"1734","?????? ?????? ?????? ??????. ??????? ??? ??? ?? ?????. ???????? ??? ???? ????? ?- HL Frame (????? HL) ??? ??? ?????? ???? Mountain-100 (100-????)","6e0b3eea-6960-469a-b75f-98f2c09a652f","6/1/2007 12:00:00 AM"
"1735","????? ???? ???????? ?????? ???????. ???????? ?????? ??????? ??????? HL Frame (????? (HL, ????? ???? ??? ?????? ?????? ???? ??????? ??? ???? ????.","83fdff9e-33ce-4ebe-9c2c-ea3181d654f7","6/1/2007 12:00:00 AM"
